"","clust","dim 1","dim 2","dim 3","per agent - food consumers","per agent - food retailers","per agent - food distributors transporters","per agent - food producers","per agent - generic agents","per agent - food traders","per agent - non-food agents other","per agent - no agents","per agent - political entities","per agent - food storers and processors","modelling - primary or secondary","per model - biophysical domain","modelling - data quan spatial","per model - economic domain","per model - logistic domain","per model - social domain","per model - ABM","per model - cellular automata","per model - CGE model","per model - mathematical other","per model - microsimulation model","per model - optimisation","per model - PE model","per model - statistical/econometric","per model - system dynamics model","modelling - aggregated quantitative","modelling - disaggregated qualitative","modelling - disaggregated quantitative","food - consumption","food - distribution & transport","food - production*","food - retail","food - storage and processing","food - trade & wholesale","food - cereals & cereal products","food - compisite foods*","food - composite crops*","food - fodder crops and derived products","food - fruits and derived products","food - livestock and animal sourced foods**","food - non-food crops and derived products**","food - oil crops and vegetable oils and fats**","food - pulses, nuts, and derived products**","food - roots and tubers, and derived products","food - seeds for planting*","food - stimulant crops, sugar crops, derived products, and additives**","food - vegetables and derived products","spatial & temporal - spatial extent [m2]","spatial & temporal - temporal resolution [d]","spatial & temporal - temporal extent [d]","spatial & temporal - spatial resolution [m2]","spatial & temporal - ref quan scale","spatial & temporal - geographic representation","spatial & temporal - hypothetical representation","spatial - East Asia & Pacific","spatial - Europe & Central Asia","spatial - Latin America & Caribbean","spatial - Middle East & North Africa","spatial - NA","spatial - North America","spatial - South Asia","spatial - Sub-Saharan Africa","per measure - communal","per measure - process-based simulation","per measure - spatially targeted?","per measure - private","per measure - public","per measure - effect-based simulation","gov - obj access","gov - obj availability","gov - obj environmental/climate","gov - obj health & wellbeing","gov - obj infrastructure, logistics & technology","gov - obj macro-economic","gov - obj other","gov - obj stability","gov - obj utilisation","gov - At-large processing","gov - At-large storage and custody","gov - At-large treatment","gov - Bearer-directed payments","gov - Bespoke messages","gov - Bounties","gov - Conditional tokens","gov - Conduits","gov - Contracts","gov - Enablements","gov - Group-targeted constraints","gov - Group-targeted messages","gov - Group-targeted transportation and distribution","gov - Group treatnent","gov - Open compacts","gov - Open permits","gov - Packaged self-serve messages","gov - Processing","gov - Propaganda","gov - Standard constraints","gov - Storage and custody","gov - Transfers","gov - Transport and distribution","per effect - intended?","per effect - global impact","per effect - impact within jurisdiction","per effect - impact outside jurisdiction","aff food consumers","aff food distributors transporters","aff food producers","aff food retailers","aff food storers and processors","aff food traders","aff generic agents","aff other non-food agents","aff political entities","FS - access","FS - availability","FS - stability","FS - utilisation","Document"
"1934","4",2.5240983032758,-1.66376284770138,0.739473117608237,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",1,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"1935","4",2.51490774999147,-1.72718447641823,0.753423578193441,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",1,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"1936","4",2.30283949710417,-2.04919559947571,1.01274425559412,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",1,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","no","no","yes","no","Tanaka 2011"
"1937","4",2.28911209168148,-1.92984544296878,1.07104501541896,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",1,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","no","yes","no","no","no","no","yes","no","Tanaka 2011"
"1938","4",2.28457338957341,-1.99831038632377,1.32504835523088,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",1,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","Tanaka 2011"
"1939","4",2.09638043038972,-1.69067581695022,1.11456207871964,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",1,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"1982","4",2.8039194797058,-2.1678055716508,0.753877877120871,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"1983","4",2.78100152099878,-2.11187704386072,0.826129097530921,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"1984","4",2.62146937681523,-2.01008670874332,1.01221097762811,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Tanaka 2011"
"1985","4",2.79019207428311,-2.04845541514387,0.812178636945716,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"1986","4",2.35493619162493,-2.16440213340914,0.895420840084301,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","Tanaka 2011"
"1987","4",2.79472892642147,-2.23122720036764,0.767828337706076,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"1988","4",2.16220453033316,-1.92523250739057,0.938937903384976,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"1989","4",2.14847712491047,-1.80588235088365,0.997238663209822,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"1990","4",3.00989775500618,-2.13816427639415,0.786223316588577,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"1991","4",2.98697979629916,-2.08223574860406,0.858474536998627,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"1992","4",2.82744765211561,-1.98044541348667,1.04455641709582,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Tanaka 2011"
"1993","4",2.99617034958349,-2.01881411988722,0.844524076413422,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"1994","4",2.56091446692531,-2.13476083815248,0.927766279552007,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","Tanaka 2011"
"1995","4",3.00070720172185,-2.20158590511099,0.800173777173782,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"1996","4",2.36818280563354,-1.89559121213392,0.971283342852682,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"1997","4",2.35445540021085,-1.77624105562699,1.02958410267753,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"1998","4",2.84473925767688,-2.24209176018814,0.757202135966913,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"1999","4",2.82182129896986,-2.18616323239805,0.829453356376963,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"2000","4",2.66228915478631,-2.08437289728066,1.01553523647416,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Tanaka 2011"
"2001","4",2.83101185225419,-2.12274160368121,0.815502895791758,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"2002","4",2.39575596959601,-2.23868832194647,0.898745098930342,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","Tanaka 2011"
"2003","4",2.83554870439255,-2.30551338890498,0.771152596552118,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"2004","4",2.20302430830424,-1.99951869592791,0.942262162231018,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"2005","4",2.18929690288155,-1.88016853942098,1.00056292205586,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"2006","4",2.9690779770351,-2.0638780878568,0.782899057742536,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"2007","4",2.94616001832807,-2.00794956006672,0.855150278152586,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"2008","4",2.78662787414452,-1.90615922494933,1.04123215824978,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Tanaka 2011"
"2009","4",2.9553505716124,-1.94452793134988,0.841199817567382,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"2010","4",2.52009468895423,-2.06047464961514,0.924442020705966,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","Tanaka 2011"
"2011","4",2.95988742375077,-2.12729971657364,0.79684951832774,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"2012","4",2.32736302766246,-1.82130502359658,0.967959084006641,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"2013","4",2.31363562223977,-1.70195486708965,1.02625984383149,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",3.3976067e+13,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"2014","4",2.95953142573069,-2.31343960276861,0.875486860109508,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"2015","4",2.93661346702367,-2.25751107497852,0.947738080519558,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
